Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LandSlope,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,FstFlrSF,SecndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,ThreeSsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_Names,Neighborhood_NoRidge,Neighborhood_NPkVill,Neighborhood_NridgHt,Neighborhood_NWAmes,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker
1256,50,7,52.0,6240,1,0,0,0,0,2,2,0,1,6,6,1931,1950,1,1,15,15,2,2,0,5,3,4,6,425,6,0,459,884,1,2,1,1,959,408,0,1367,0,0,1,0,3,1,2,6,0,1,6,1978.0,3,1,560,5,5,0,0,0,0,0,120,0,0,11,2007,-1,0,127500,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1257,20,5,91.0,14303,1,1,0,0,0,2,2,0,0,8,5,1994,1994,3,1,6,6,1,2,2,5,2,4,6,1314,6,0,672,1986,1,0,1,0,1987,0,0,1987,1,0,2,0,2,1,1,7,0,1,6,1994.0,3,2,691,5,5,0,262,36,0,0,0,0,0,8,2008,-1,0,301500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1258,30,5,56.0,4060,1,0,0,0,0,1,2,0,0,5,8,1922,1950,1,1,15,15,2,2,2,5,2,4,6,0,6,0,864,864,1,0,1,0,864,0,0,864,0,0,1,0,2,1,2,4,0,0,6,1999.5,3,0,0,5,5,0,0,96,0,0,0,0,0,7,2009,-1,0,99900,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1259,80,5,59.0,9587,1,1,0,0,0,2,2,0,7,7,5,2005,2005,1,1,14,14,1,2,2,5,2,4,6,655,6,0,201,856,1,0,1,0,1166,0,0,1166,1,0,2,0,2,1,1,5,0,0,6,2005.0,3,2,400,5,5,0,212,0,0,0,0,0,0,7,2008,-1,0,190000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1261,60,5,70.39390756302521,24682,1,3,0,0,0,4,2,0,3,6,5,1999,1999,1,1,14,14,2,2,2,5,2,4,6,0,6,0,841,841,1,0,1,0,892,783,0,1675,0,0,2,1,3,1,2,7,0,1,6,1999.0,3,2,502,5,5,0,0,103,0,0,0,0,0,6,2009,-1,0,181000,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1262,20,5,80.0,9600,1,0,0,0,0,2,2,0,0,5,6,1956,1956,3,1,8,8,2,2,1,5,2,4,6,504,6,0,546,1050,1,1,1,0,1050,0,0,1050,0,0,1,0,2,1,2,5,0,0,6,1956.0,3,1,338,5,5,0,0,0,0,0,0,0,0,6,2009,-1,0,128900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1263,50,5,70.39390756302521,11250,1,0,0,0,0,2,2,0,1,4,5,1957,1989,1,1,15,15,2,2,1,5,2,4,6,0,6,0,1104,1104,1,0,1,1,1104,684,0,1788,1,0,1,0,5,1,2,8,2,2,6,1957.0,3,1,304,5,5,0,120,0,0,0,0,0,0,11,2009,-1,0,161500,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1264,70,5,60.0,13515,1,0,0,0,0,2,2,0,3,6,6,1919,1950,2,1,15,15,2,2,2,5,2,4,6,0,6,0,764,764,1,0,1,1,1060,764,0,1824,0,0,1,0,3,1,2,8,0,1,6,1940.0,3,2,520,5,5,2,0,0,126,0,0,0,0,7,2007,-1,0,180500,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1266,160,2,35.0,3735,1,0,0,0,0,2,2,3,3,7,5,1999,1999,3,1,8,8,1,2,2,5,2,4,6,450,6,0,241,691,1,0,1,0,713,739,0,1452,1,0,2,1,3,1,1,6,0,0,6,1999.0,3,2,506,5,5,0,0,34,0,0,0,0,0,3,2006,-1,0,183900,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1267,190,7,60.0,10120,1,1,1,0,0,1,2,-1,5,7,4,1910,1950,3,1,15,15,3,2,1,5,2,4,6,0,6,0,925,925,1,2,0,2,964,925,0,1889,0,0,1,1,4,2,2,9,0,1,6,1960.0,3,1,308,5,5,2,0,0,264,0,0,0,0,1,2007,-1,0,122000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1268,20,5,89.0,13214,1,1,2,0,0,2,2,0,0,9,5,2008,2009,3,1,13,-1,0,2,2,5,2,4,6,0,6,0,2002,2002,1,0,1,0,2018,0,0,2018,0,0,2,0,3,1,0,10,0,1,6,2009.0,3,3,746,5,5,0,144,76,0,0,0,0,0,5,2010,-1,0,378500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1269,50,5,70.39390756302521,14100,1,1,0,0,1,2,2,0,1,8,9,1935,1997,1,1,13,13,2,1,1,5,2,4,6,192,6,0,536,728,1,0,1,0,1968,1479,0,3447,0,0,3,1,4,1,1,11,0,2,6,1982.0,3,3,1014,5,5,0,314,12,0,0,0,0,0,5,2008,-1,0,381000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1271,40,5,70.39390756302521,23595,1,0,3,0,2,2,2,0,0,7,6,1979,1979,5,6,10,10,1,2,2,5,2,4,6,1258,6,0,74,1332,1,2,1,0,1332,192,0,1524,2,0,0,1,0,1,1,4,0,1,6,1979.0,3,2,586,5,5,0,268,0,0,0,0,0,0,4,2010,-1,0,260000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1272,20,5,70.39390756302521,9156,1,1,0,0,0,5,2,0,0,6,7,1968,1968,3,1,3,3,2,2,1,5,2,4,6,0,6,0,1489,1489,1,1,1,0,1489,0,0,1489,0,0,2,0,3,1,1,7,0,1,6,1968.0,3,2,462,5,5,0,0,0,0,0,0,0,0,8,2009,-1,0,185750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1273,20,5,70.39390756302521,13526,1,1,0,0,0,2,2,0,0,5,6,1965,1965,3,1,6,10,2,2,1,5,2,4,6,560,6,375,0,935,1,2,1,0,935,0,0,935,1,0,1,0,3,1,2,5,0,0,6,1965.0,3,1,288,5,5,0,180,0,0,0,0,0,0,11,2006,-1,0,137000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1274,80,5,124.0,11512,1,1,0,0,0,2,2,0,7,6,7,1959,2006,1,1,10,10,2,2,1,5,2,4,6,719,6,0,300,1019,1,1,1,0,1357,0,0,1357,1,0,1,0,2,1,0,5,0,1,6,1959.0,3,1,312,5,5,0,0,0,0,0,163,0,0,5,2008,-1,0,177000,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1276,90,5,95.0,11345,1,0,0,0,0,1,2,-1,3,5,5,1948,1950,1,4,0,0,2,2,1,5,2,4,6,220,6,0,708,928,1,1,1,1,928,992,0,1920,0,0,2,0,4,2,2,10,0,0,6,1948.0,3,2,400,5,5,0,0,0,0,0,0,0,0,7,2007,-1,0,137000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1277,60,5,70.39390756302521,12936,1,1,0,0,0,2,2,0,3,6,6,1972,1972,1,1,6,10,2,2,1,5,1,4,6,593,6,0,130,723,1,2,1,0,735,660,0,1395,0,1,1,1,3,1,2,6,0,1,6,1972.0,3,2,497,5,5,0,294,116,0,0,0,0,0,12,2009,-1,0,162000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1278,80,5,70.39390756302521,17871,1,1,0,0,0,2,2,0,7,6,5,1967,1976,1,1,6,6,2,2,1,5,2,4,6,528,6,0,1152,1680,1,3,1,0,1724,0,0,1724,1,0,1,1,3,1,2,7,0,1,6,1967.0,3,2,480,5,5,0,0,0,0,0,0,0,0,6,2009,-1,0,197900,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1279,60,5,75.0,9473,1,0,0,0,0,2,2,0,3,8,5,2002,2002,1,1,14,14,1,2,2,5,2,4,6,804,6,0,324,1128,1,0,1,0,1128,903,0,2031,1,0,2,1,3,1,1,7,0,1,6,2002.0,3,2,577,5,5,0,0,211,0,0,0,0,0,3,2008,-1,0,237000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1281,20,5,67.0,9808,1,1,0,0,0,2,2,0,0,7,5,2002,2002,1,1,14,14,1,2,2,5,2,4,6,788,6,0,785,1573,1,0,1,0,1573,0,0,1573,1,0,2,0,3,1,1,6,0,0,6,2002.0,3,2,544,5,5,0,0,72,0,0,0,0,0,3,2009,-1,0,227000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1282,20,5,50.0,8049,1,1,0,0,0,2,2,0,0,7,5,1990,1990,3,1,6,6,2,2,1,5,2,4,6,1053,6,0,256,1309,1,2,1,0,1339,0,0,1339,1,0,2,0,2,1,2,6,0,1,6,1990.0,3,2,484,5,5,0,0,58,0,0,90,0,0,7,2006,-1,0,180000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1283,20,5,61.0,8800,1,1,0,0,0,2,2,0,0,5,7,1977,2008,1,1,6,6,2,2,1,5,2,4,6,532,6,144,364,1040,1,2,1,0,1040,0,0,1040,0,0,2,0,3,1,1,5,0,0,6,1977.0,3,2,484,5,5,0,0,0,0,0,288,0,0,9,2009,-1,0,150500,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1286,50,7,50.0,6000,1,0,0,0,0,2,2,0,1,6,6,1939,1950,1,1,8,8,2,3,1,5,2,4,6,0,6,0,780,780,1,0,1,2,825,587,0,1412,0,0,1,0,4,1,2,6,0,1,6,1939.0,3,1,280,5,5,0,45,0,0,0,0,0,0,5,2009,-1,0,132500,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1287,20,5,70.39390756302521,9790,1,0,0,0,0,1,2,0,0,6,5,1963,1963,3,1,6,6,2,2,1,5,2,4,6,569,6,81,678,1328,1,2,1,0,1328,0,0,1328,1,0,1,1,3,1,2,6,0,2,6,1963.0,3,2,528,5,5,0,0,26,0,0,0,0,0,6,2010,-1,0,143000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1288,20,5,70.39390756302521,36500,1,1,3,0,1,2,2,0,0,5,5,1964,1964,1,1,15,15,2,1,1,5,2,4,6,812,6,0,812,1624,1,3,1,0,1582,0,0,1582,0,1,2,0,4,1,2,7,0,0,6,1964.0,3,2,390,5,5,2,168,198,0,0,0,0,0,6,2006,-1,0,190000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1289,120,5,40.0,5664,1,1,0,0,0,2,2,3,0,8,5,2000,2000,1,1,5,-1,1,2,2,5,2,4,6,1158,6,0,343,1501,1,0,1,0,1659,0,0,1659,1,0,2,0,2,1,0,5,0,1,6,2000.0,3,2,499,5,5,0,212,59,0,0,0,0,0,10,2009,-1,0,278000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1291,80,5,70.39390756302521,14112,1,1,0,0,0,2,2,0,7,5,7,1964,1964,3,1,15,6,2,2,2,5,2,4,6,1014,6,0,138,1152,1,2,1,0,1152,0,0,1152,1,0,1,0,3,1,2,6,0,1,6,1964.0,3,2,484,5,5,0,227,0,0,0,0,0,0,4,2010,-1,0,180500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1292,160,7,21.0,1680,1,0,0,0,0,2,2,-1,3,5,7,1972,1972,1,1,5,-1,2,2,1,5,2,4,6,231,6,0,399,630,1,2,1,0,630,672,0,1302,0,0,2,1,3,1,2,6,0,0,6,1972.0,3,1,264,5,5,0,185,0,0,0,0,0,0,2,2009,-1,0,119500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1293,70,7,60.0,6600,1,0,0,0,0,2,2,0,3,5,4,1892,1965,1,1,15,15,2,2,4,5,2,4,6,0,6,0,994,994,1,2,0,0,1378,994,0,2372,0,0,2,0,4,2,2,11,2,0,6,1985.0,3,1,432,5,5,0,0,287,0,0,0,0,0,12,2009,-1,0,107500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1294,60,5,78.0,10140,1,0,0,0,0,2,2,0,3,7,5,1976,1976,1,1,6,6,2,2,2,5,2,4,6,194,6,0,638,832,1,2,1,0,832,832,0,1664,0,0,2,1,4,1,2,8,0,1,6,1976.0,3,2,528,5,5,0,0,28,0,0,259,0,0,3,2006,-1,0,162900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1296,20,5,70.0,8400,1,0,0,0,0,1,2,0,0,5,5,1968,1968,3,1,6,6,2,2,1,5,2,4,6,1016,6,0,36,1052,1,1,1,0,1052,0,0,1052,1,0,1,1,3,1,2,5,0,0,6,1968.0,3,1,288,5,5,0,356,0,0,0,0,0,0,11,2006,-1,0,138500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1297,20,5,80.0,8700,1,0,0,0,0,2,2,0,0,5,6,1963,1963,3,1,8,8,2,1,1,5,2,4,6,776,6,0,344,1120,1,1,1,0,1128,0,0,1128,1,0,2,0,3,1,2,6,0,0,6,1963.0,3,2,525,5,5,0,192,20,123,0,0,0,0,12,2008,-1,0,155000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1298,180,7,35.0,3675,1,0,0,0,0,2,2,3,6,6,5,2005,2006,1,1,14,14,2,2,2,5,2,4,6,547,6,0,0,547,1,1,1,0,1072,0,0,1072,1,0,2,0,2,1,2,5,0,0,6,2005.0,3,2,525,5,5,0,0,44,0,0,0,0,0,6,2006,3,5,140000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1299,60,5,313.0,63887,1,3,1,0,0,1,2,0,3,10,5,2008,2008,3,0,13,13,0,2,2,5,2,4,6,5644,6,0,466,6110,1,0,1,0,4692,950,0,5642,2,0,2,1,3,1,0,12,0,3,6,2008.0,3,2,1418,5,5,0,214,292,0,0,0,480,0,1,2008,3,5,160000,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1301,60,5,70.39390756302521,10762,1,1,0,0,0,2,2,0,3,7,5,1999,1999,1,1,14,14,1,2,2,5,2,4,6,694,6,0,284,978,1,0,1,0,1005,978,0,1983,0,0,2,1,3,1,1,9,0,1,6,1999.0,3,2,490,5,5,0,0,0,0,0,0,0,0,5,2009,-1,0,225000,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1302,70,5,70.39390756302521,7500,1,1,1,0,0,2,2,0,3,6,7,1942,1950,1,1,15,15,2,2,1,5,2,4,6,547,6,0,224,771,1,3,1,0,753,741,0,1494,0,0,1,0,3,1,1,7,0,2,6,1942.0,3,1,213,5,5,1,0,0,0,0,224,0,0,11,2009,-1,0,177500,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1303,60,5,92.0,10120,1,0,0,0,0,2,2,0,3,8,5,1994,1994,3,1,14,14,1,2,2,5,2,4,6,740,6,0,425,1165,1,0,1,0,1203,1323,0,2526,1,0,2,1,4,1,1,8,0,1,6,1994.0,3,3,844,5,5,0,309,78,0,0,0,0,0,12,2006,-1,0,290000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1304,20,5,73.0,8688,1,0,0,0,0,2,2,0,0,7,5,2005,2005,1,1,14,14,1,2,2,5,2,4,6,0,6,0,1616,1616,1,0,1,0,1616,0,0,1616,0,0,2,0,3,1,1,7,0,0,6,2005.0,3,3,834,5,5,0,208,59,0,0,0,0,0,4,2006,-1,0,232000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1306,20,5,108.0,13173,1,1,0,0,0,2,2,0,0,9,5,2006,2007,3,1,14,14,1,2,2,5,2,4,6,1572,6,0,80,1652,1,0,1,0,1652,0,0,1652,1,0,2,0,2,1,0,6,0,2,6,2006.0,3,2,840,5,5,0,404,102,0,0,0,0,0,11,2009,-1,0,325000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1307,120,5,48.0,6955,1,1,0,0,0,2,2,3,0,7,5,2005,2006,1,1,14,14,1,2,2,5,2,4,6,0,6,0,1368,1368,1,0,1,0,1368,0,0,1368,0,0,2,0,2,1,1,6,0,1,6,2005.0,3,2,474,5,5,0,132,35,0,0,0,0,0,9,2006,3,5,202500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1308,20,5,60.0,8072,1,0,0,0,0,2,2,0,0,5,5,1994,1995,1,1,14,14,2,1,2,5,1,4,6,746,6,0,244,990,1,0,1,0,990,0,0,990,1,0,1,0,3,1,2,5,0,0,6,2000.0,3,2,480,5,5,0,0,64,0,0,0,0,0,5,2009,-1,0,138000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1309,20,7,100.0,12000,1,0,0,0,0,2,2,0,0,5,7,1948,2005,1,1,8,8,2,2,1,5,2,4,6,144,6,608,172,924,1,0,1,0,1122,0,0,1122,1,0,1,0,2,1,1,6,0,0,6,1948.0,3,2,528,5,5,0,0,36,0,0,0,0,0,5,2008,-1,0,147000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1311,20,5,100.0,17500,1,0,0,0,0,6,2,0,0,7,8,1959,2002,1,1,3,6,1,1,2,5,2,4,6,1406,6,0,496,1902,1,2,1,0,1902,0,0,1902,1,0,2,0,3,1,0,7,0,2,6,1959.0,3,2,567,5,5,0,0,207,162,0,0,0,0,5,2010,-1,0,335000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1312,20,5,68.0,8814,1,0,0,0,0,2,2,0,0,7,5,2005,2007,1,1,14,14,1,2,2,5,2,4,6,925,6,0,349,1274,1,0,1,0,1274,0,0,1274,1,0,2,0,3,1,1,6,0,0,6,2005.0,3,2,508,5,5,0,264,98,0,0,0,0,0,1,2007,3,5,203000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1313,60,5,70.39390756302521,9572,1,1,0,0,0,2,2,0,3,8,5,1990,1990,1,1,15,15,1,2,2,5,2,4,6,482,6,0,971,1453,1,0,1,0,1453,1357,0,2810,0,0,2,1,4,1,1,9,0,1,6,1990.0,3,2,750,5,5,0,500,0,0,0,0,0,0,6,2007,-1,0,302000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1314,60,5,108.0,14774,1,1,0,0,0,2,2,0,3,9,5,1999,1999,1,1,14,14,1,2,2,5,2,4,6,0,6,0,1393,1393,1,0,1,0,1422,1177,0,2599,0,0,2,1,4,1,1,10,0,1,6,1999.0,3,3,779,5,5,0,668,30,0,0,0,0,0,5,2010,-1,0,333168,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1316,60,5,85.0,11075,1,0,0,0,0,2,2,0,3,6,5,1969,1969,1,1,6,6,2,2,1,5,2,4,6,500,6,276,176,952,1,2,1,0,1092,1020,0,2112,0,0,2,1,4,1,2,9,0,2,6,1969.0,3,2,576,5,5,0,280,0,0,0,0,0,0,6,2008,-1,0,206900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1317,20,5,61.0,10226,1,1,0,0,0,2,2,0,0,8,5,2008,2008,1,1,14,14,1,2,2,5,2,4,6,0,6,0,1622,1622,1,0,1,0,1630,0,0,1630,1,0,2,0,3,1,0,8,0,1,6,2008.0,3,3,860,5,5,0,172,42,0,0,0,0,0,1,2009,-1,0,295493,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1318,120,2,47.0,4230,1,0,0,0,0,2,2,3,0,7,5,2006,2007,1,1,14,14,1,2,2,5,1,4,6,0,6,0,1352,1352,1,0,1,0,1352,0,0,1352,0,0,2,0,2,1,1,5,0,1,6,2006.0,3,2,466,5,5,0,0,241,0,0,0,0,0,4,2007,3,5,208900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1319,20,5,70.39390756302521,14781,1,2,0,0,0,2,2,0,0,8,5,2001,2002,3,1,14,14,1,2,2,5,2,4,6,0,6,0,1753,1753,1,0,1,0,1787,0,0,1787,0,0,2,0,3,1,1,7,0,1,6,2001.0,3,3,748,5,5,0,198,150,0,0,0,0,0,8,2006,-1,0,275000,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1321,20,5,70.0,8400,1,0,0,0,0,2,2,0,0,6,3,1957,1957,3,1,3,3,2,2,1,5,2,4,6,189,6,661,628,1478,1,1,1,0,1478,0,0,1478,1,0,1,1,3,1,2,6,0,2,6,1957.0,3,2,442,5,5,0,114,0,0,0,216,0,0,6,2009,-1,0,156500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1322,20,5,70.39390756302521,6627,1,1,0,0,0,1,2,0,0,3,6,1949,1950,3,1,14,14,2,2,1,5,2,4,6,0,6,0,0,0,0,2,0,0,720,0,0,720,0,0,1,0,2,1,2,4,0,0,6,1955.0,3,1,287,5,5,0,0,0,0,0,0,0,0,7,2008,-1,0,72500,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1323,60,5,107.0,10186,1,1,0,0,0,2,2,0,3,7,5,1992,1992,1,1,6,6,1,2,2,5,2,4,6,674,6,0,76,750,1,0,1,0,1061,862,0,1923,1,0,2,1,3,1,1,8,0,1,6,1992.0,3,2,564,5,5,0,240,39,0,0,0,0,0,6,2010,-1,0,190000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1324,30,5,50.0,5330,1,0,2,0,0,2,2,0,0,4,7,1940,1950,3,1,14,14,3,2,1,5,2,4,6,280,6,0,140,420,1,1,1,0,708,0,0,708,0,0,1,0,2,1,3,5,0,0,6,1989.5,3,0,0,5,5,0,164,0,0,0,0,0,0,12,2009,-1,0,82500,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1326,30,7,40.0,3636,1,0,0,0,0,2,2,0,0,4,4,1922,1950,1,1,0,0,2,2,0,5,3,4,6,0,6,0,796,796,1,3,0,0,796,0,0,796,0,0,1,0,2,1,2,5,0,0,6,1987.0,3,0,0,5,5,2,0,0,100,0,0,0,0,1,2008,-1,0,55000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1327,30,4,70.0,4270,1,0,1,0,1,2,2,0,0,3,6,1931,2006,1,1,8,8,2,2,0,5,2,4,6,544,6,0,0,544,1,0,1,0,774,0,0,774,0,0,1,0,3,1,1,6,0,0,6,1984.5,3,0,0,5,5,0,0,0,286,0,0,0,0,5,2007,-1,0,79000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1328,20,5,60.0,6600,1,0,0,0,0,2,2,0,0,5,9,1982,2008,1,1,14,14,1,1,1,5,2,4,6,641,6,0,175,816,1,0,1,0,816,0,0,816,0,1,1,0,3,1,1,5,0,1,6,1982.0,3,1,264,5,5,0,0,0,0,0,0,0,0,10,2008,-1,0,130500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1329,50,7,60.0,10440,1,0,0,0,0,2,2,0,1,6,7,1920,1950,1,1,3,15,1,1,0,5,2,4,6,493,6,0,1017,1510,2,0,1,0,1584,1208,0,2792,0,0,2,0,5,1,2,8,3,2,6,1920.0,3,2,520,5,5,0,0,547,0,0,480,0,1150,6,2008,-1,0,256000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1331,20,5,85.0,10000,1,0,0,0,0,2,2,0,0,8,5,2006,2006,3,1,14,14,1,2,2,5,1,4,6,0,6,0,1588,1588,1,0,1,0,1588,0,0,1588,0,0,2,0,3,1,1,7,0,1,6,2006.0,3,3,825,5,5,0,144,45,0,0,0,0,0,12,2007,-1,0,227000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1332,80,5,55.0,10780,1,1,0,0,0,2,2,0,7,5,5,1976,1976,1,1,8,8,2,2,1,5,2,4,6,483,6,0,428,911,1,1,1,0,954,0,0,954,0,0,1,0,3,1,2,6,0,0,6,1976.0,3,2,576,5,5,0,0,0,0,0,0,0,0,7,2006,-1,0,132500,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
